7	90604971	16	58414949	DIST	1
6	89826690	7	119435443	DIST	1
1	26379954	20	17084771	DIST	1
2	31780409	23	15284058	DIST	1
18	12085177	20	54143091	DIST	1
1	46935429	1	72228676	RR	1
1	81460240	1	81460827	DIST	1
3	133202195	5	133688757	DIST	1
1	89073480	13	94283130	DIST	1
9	30125217	15	32862781	DIST	1
9	92626658	11	99296197	DIST	1
5	124773654	6	112626758	DIST	1
1	232843269	23	4390170	DIST	1
3	18777300	15	21986942	DIST	1
2	203862577	7	127282102	DIST	1
6	161627757	14	70630016	DIST	1
16	52116554	17	47227008	DIST	1
1	213284259	12	126058705	DIST	1
5	89597586	15	55581231	DIST	1
18	64676367	20	7020838	DIST	1
3	114701588	18	13233729	DIST	1
6	164654793	22	31053126	DIST	1
2	45883932	13	89918251	DIST	1
1	198274929	2	166360328	DIST	1
5	115693562	13	82114043	DIST	1
5	24167719	13	49399091	DIST	1
3	84166917	19	47430318	DIST	1
10	16419198	12	3746390	DIST	1
1	186302183	13	110551826	DIST	1
7	158802604	7	158817602	DIST	1
4	177665348	6	153896088	DIST	1
1	162311220	7	16754371	DIST	1
7	12025191	7	12025769	DIST	1
9	112563188	23	152907931	DIST	1
3	130366614	12	3794836	DIST	1
5	18044066	16	6424810	DIST	1
5	44069483	20	38058678	DIST	1
2	163077880	5	170374442	DIST	1
3	116506560	3	116507274	DIST	1
2	51222559	23	23215049	DIST	1
3	124719267	3	124719935	DIST	1
10	60631900	11	106789954	DIST	1
14	29693176	14	51115699	FF	1
8	93993077	11	112049829	DIST	1
1	185828175	5	27540718	DIST	1
1	18798623	4	81231617	DIST	1
3	147586626	5	155139763	DIST	1
2	138146148	12	7733977	DIST	1
7	146521534	12	28126336	DIST	1
6	26302575	6	63669061	FF	1
1	220100674	1	220101238	DIST	1
2	108872430	13	59345668	DIST	1
11	17897839	15	25680822	DIST	1
11	43552100	20	15859070	DIST	1
2	6144121	14	80656855	DIST	1
6	41034417	17	40459599	DIST	1
1	152755834	3	10389961	DIST	1
1	212517308	14	101718445	DIST	1
8	16446930	19	8510294	DIST	1
5	22116457	22	28428715	DIST	1
1	21124142	14	53672474	DIST	1
2	98584262	8	89367208	DIST	1
6	51363989	6	51364616	DIST	1
8	79615925	16	5655648	DIST	1
1	149421625	11	48226655	DIST	1
1	57374252	5	66194701	DIST	1
12	68346356	14	74538246	DIST	1
2	17177824	13	39967546	DIST	1
8	135297981	17	76301353	DIST	1
2	65614719	9	19074173	DIST	1
12	76432754	12	76433332	DIST	1
10	2429576	10	97449714	DIST	1
1	215354536	6	159032549	DIST	1
8	125849763	11	127850279	DIST	1
1	236546399	3	173507057	DIST	1
10	1474846	12	96283791	DIST	1
17	46501849	19	36605359	DIST	1
15	41416428	21	44017520	DIST	1
2	208695920	12	23298336	DIST	1
5	68270221	19	55557614	DIST	1
14	57664817	15	77847693	DIST	1
15	71970228	17	24842145	DIST	1
2	195625679	20	39364698	DIST	1
2	164224983	9	76831441	DIST	1
1	10784240	19	55164428	DIST	1
11	62494247	15	93183254	DIST	1
7	89274557	21	20410487	DIST	1
1	143707354	4	129622266	DIST	1
6	94672293	14	73402174	DIST	1
2	103098035	18	50519940	DIST	1
6	52872642	19	19368182	DIST	1
11	26873204	12	129705535	DIST	1
11	117396898	20	12610870	DIST	1
12	32685895	13	57042940	DIST	1
5	80921163	11	57046050	DIST	1
2	237691469	11	11707716	DIST	1
11	100374842	15	50343887	DIST	1
1	199100369	15	78806852	DIST	1
1	216568793	6	70704762	DIST	1
19	38810250	21	24009136	DIST	1
7	73680699	10	19900624	DIST	1
2	56621325	7	43684570	DIST	1
3	100198917	4	46620279	DIST	1
20	17484319	21	25749918	DIST	1
6	32899725	20	2661228	DIST	1
2	166931983	8	140892561	DIST	1
2	19607906	2	76911475	DIST	1
13	83688182	18	36564506	DIST	1
1	221719276	2	139513699	DIST	1
4	27408944	10	98555566	DIST	1
18	43231491	23	14342815	DIST	1
1	206016903	6	24890466	DIST	1
6	37415757	9	99579901	DIST	1
2	105574121	20	9751807	DIST	1
1	175879274	12	1653824	DIST	1
7	46555110	10	120841714	DIST	1
2	204963300	3	72890193	DIST	1
15	45370087	20	13181556	DIST	1
9	74163379	10	108605268	DIST	1
4	11957767	13	85173895	DIST	1
5	21754259	9	116971343	DIST	1
1	103224862	4	175710714	DIST	1
1	230187941	22	16621219	DIST	1
5	13348214	10	9912955	DIST	1
14	90853158	15	68614533	DIST	1
10	20731955	20	23194089	DIST	1
3	118635850	12	88878840	DIST	1
1	183081008	1	183087459	DIST	1
3	123214707	5	112247561	DIST	1
13	46727822	21	16032516	DIST	1
3	183417524	7	38407604	DIST	1
2	173427614	13	79504550	DIST	1
17	48511498	21	42716927	DIST	1
3	108215677	12	27546707	DIST	1
5	129751553	5	148002940	RR	1
1	237502151	3	198096486	DIST	1
3	147155560	12	102448063	DIST	1
18	64623692	23	45606684	DIST	1
3	43936477	6	162334355	DIST	1
3	193661884	23	5716309	DIST	1
9	116568279	14	101890506	DIST	1
2	156554429	23	129737328	DIST	1
6	20873174	6	20873849	DIST	1
16	21501730	16	22618148	FF	1
3	84412482	6	146093008	DIST	1
1	238090210	12	107017123	DIST	1
7	50227778	21	29885382	DIST	1
7	29141300	23	1425911	DIST	1
3	72004001	12	104009960	DIST	1
5	3917755	5	170569758	RF	1
16	56848368	16	56849076	DIST	1
10	27907179	12	7712140	DIST	1
1	149713099	17	10998880	DIST	1
2	212014138	4	22734974	DIST	1
1	73407717	5	139382692	DIST	1
2	61872398	16	28435037	DIST	1
4	97029378	10	61995470	DIST	1
4	45700267	18	70679192	DIST	1
2	49074477	12	6990317	DIST	1
7	54455264	8	134742902	DIST	1
6	24328392	14	61976474	DIST	1
13	72875934	16	79002191	DIST	1
2	162966258	21	34396764	DIST	1
16	51911083	20	44945203	DIST	1
3	38005536	13	99619735	DIST	1
17	58195268	20	10395927	DIST	1
1	222423055	3	197018188	DIST	1
6	160813298	20	61616999	DIST	1
6	151834785	12	21033961	DIST	1
2	21297343	13	109996235	DIST	1
13	68041912	15	46562616	DIST	1
1	238683335	1	238684039	DIST	1
2	96823503	7	42233540	DIST	1
4	86725437	14	98904126	DIST	1
2	66730677	2	149867946	RR	1
12	20854551	23	4887971	DIST	1
6	96472656	17	63089589	DIST	1
2	20389311	12	28478188	DIST	1
1	227696814	22	29839444	DIST	1
19	22826360	23	96330765	DIST	1
8	22922562	9	71739901	DIST	1
11	78804003	14	43969047	DIST	1
9	118410864	12	2879957	DIST	1
5	76030978	5	76031546	DIST	1
2	114973089	6	1650196	DIST	1
7	4518193	19	22774888	DIST	1
6	120193619	13	70941574	DIST	1
2	150776499	8	128501473	DIST	1
4	116840115	23	90480373	DIST	1
3	149508021	9	2149510	DIST	1
2	20876728	6	64885284	DIST	1
1	158752829	4	154995961	DIST	1
9	88344115	9	88345787	DIST	1
1	175313225	14	100529073	DIST	1
2	195390383	6	144186829	DIST	1
8	128600752	19	23373738	DIST	1
2	67941441	17	52350091	DIST	1
2	32273298	22	31134374	DIST	1
1	235385829	8	103995029	DIST	1
7	99375395	7	128580577	RF	1
12	7423380	17	8094213	DIST	1
13	95297266	16	46118718	DIST	1
1	68861145	5	32191447	DIST	1
1	63683701	8	139045548	DIST	1
9	87531620	19	33542653	DIST	1
5	25512792	7	1429860	DIST	1
1	42265295	23	119962139	DIST	1
2	229627659	8	1139946	DIST	1
3	8788383	20	46310301	DIST	1
10	14853684	23	47766006	DIST	1
2	240110001	3	180214218	DIST	1
1	187935023	22	16628617	DIST	1
2	60369596	12	39242329	DIST	1
1	78732830	20	50481756	DIST	1
3	111046002	6	83615492	DIST	1
9	102821680	18	60932583	DIST	1
11	36005209	14	84401400	DIST	1
5	113970289	13	84504880	DIST	1
11	16376808	12	95571837	DIST	1
